race_no,race_name,start_time,distance,track,grade,going,rail,no,horse,horse_name,name,barrier,trainer,jockey,weight,odds,scratched
9,4:00 pm Toyota Forklifts Handicap,4:00 pm,1400m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",4,Kintyre,Kintyre,Kintyre,4,Gary Portelli,Anna Roper (a-2),60kg,$35,false
9,4:00 pm Toyota Forklifts Handicap,4:00 pm,1400m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",6,Astero,Astero,Astero,1,Matthew Smith,Jett Newman (a-3),59kg,$34,false
9,4:00 pm Toyota Forklifts Handicap,4:00 pm,1400m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",9,Emirate,Emirate,Emirate,6,Chris Waller,Reece Jones,58kg,$5.5,false
9,4:00 pm Toyota Forklifts Handicap,4:00 pm,1400m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",10,Mickey's Medal,Mickey's Medal,Mickey's Medal,16,Annabel & Rob Archibald,Sam Clipperton,58kg,$19,false
9,4:00 pm Toyota Forklifts Handicap,4:00 pm,1400m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",11,Watcha Matey,Watcha Matey,Watcha Matey,5,Chris Waller,Andrew Adkins,57.5kg,$12,false
9,4:00 pm Toyota Forklifts Handicap,4:00 pm,1400m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",12,Imposant,Imposant,Imposant,12,Kris Lees,Aaron Bullock (a1),57kg,$26,false
9,4:00 pm Toyota Forklifts Handicap,4:00 pm,1400m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",13,Narbold,Narbold,Narbold,9,Chris Waller,Tyler Schiller,57kg,$7.5,false
9,4:00 pm Toyota Forklifts Handicap,4:00 pm,1400m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",14,It's A Knockout,It's A Knockout,It's A Knockout,14,Ciaron Maher,Zac Lloyd,56kg,$6.25,false
9,4:00 pm Toyota Forklifts Handicap,4:00 pm,1400m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",5,Fortune,Fortune,Fortune,2,Annabel & Rob Archibald,Alysha Collett,59.5kg,SCR,true
9,4:00 pm Toyota Forklifts Handicap,4:00 pm,1400m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",7,Roadcone,Roadcone,Roadcone,3,Peter Moody &,Katherine Coleman,59kg,SCR,true
9,4:00 pm Toyota Forklifts Handicap,4:00 pm,1400m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",8,Coco Jamboo,Coco Jamboo,Coco Jamboo,13,Annabel & Rob Archibald,Mollie Fitzgerald (a-3),58kg,SCR,true
9,4:00 pm Toyota Forklifts Handicap,4:00 pm,1400m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",15,Substantial,Substantial,Substantial,7,Fabio Martino,Pierre Boudvillain,57kg,SCR,true
9,4:00 pm Toyota Forklifts Handicap,4:00 pm,1400m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",16,Until Valhalla,Until Valhalla,Until Valhalla,15,,Ciaron Maher,55.5kg,SCR,true
10,4:35 pm Tab Handicap,4:35 pm,1400m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",2,Swiftie Harriet,Swiftie Harriet,Swiftie Harriet,7,Travis Doudle,Anna Roper (a-2),59kg,$5,false
10,4:35 pm Tab Handicap,4:35 pm,1400m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",3,Aye Aye Captain,Aye Aye Captain,Aye Aye Captain,1,Les Bridge,Kerrin McEvoy,58kg,$4.4,false
10,4:35 pm Tab Handicap,4:35 pm,1400m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",5,Super Nui,Super Nui,Super Nui,9,Ron Quinton,Louise Day,57.5kg,$8.5,false
10,4:35 pm Tab Handicap,4:35 pm,1400m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",6,Aroha Stone,Aroha Stone,Aroha Stone,12,Nathan Doyle,Shannen Llewellyn (a-3),57kg,$26,false
10,4:35 pm Tab Handicap,4:35 pm,1400m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",7,Brigidine Gal,Brigidine Gal,Brigidine Gal,2,Brett & Georgie Cavanough,Winona Costin,57kg,$21,false
10,4:35 pm Tab Handicap,4:35 pm,1400m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",10,Hurry Miss,Hurry Miss,Hurry Miss,10,Matthew Dale,Siena Grima (a-2),55.5kg,$9,false
10,4:35 pm Tab Handicap,4:35 pm,1400m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",11,Miss Kim Kar,Miss Kim Kar,Miss Kim Kar,13,Bjorn Baker,Rachel King,55.5kg,$9.5,false
10,4:35 pm Tab Handicap,4:35 pm,1400m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",12,Pierata's Gem,Pierata's Gem,Pierata's Gem,3,Annabel & Rob Archibald,Mollie Fitzgerald (a-3),55kg,$8,false
10,4:35 pm Tab Handicap,4:35 pm,1400m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",13,Miss Emma,Miss Emma,Miss Emma,14,Becky Byrne,Sairyn Fawke,54kg,$35,false
10,4:35 pm Tab Handicap,4:35 pm,1400m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",14,Nandina,Nandina,Nandina,6,Chris Waller,Zac Lloyd,53.5kg,$5.5,false
10,4:35 pm Tab Handicap,4:35 pm,1400m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",1,Margot's Deel,Margot's Deel,Margot's Deel,4,Jason Edwards,Zac Wadick (a-2),61kg,SCR,true
10,4:35 pm Tab Handicap,4:35 pm,1400m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",4,Bella Corazon,Bella Corazon,Bella Corazon,8,Annabel & Rob Archibald,Alysha Collett,57.5kg,SCR,true
10,4:35 pm Tab Handicap,4:35 pm,1400m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",8,Full Hao,Full Hao,Full Hao,15,Chris Waller,Chad Schofield,57kg,SCR,true
10,4:35 pm Tab Handicap,4:35 pm,1400m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",9,Dupli Kate,Dupli Kate,Dupli Kate,11,Norm Gardner,Reece Jones,56.5kg,SCR,true
10,4:35 pm Tab Handicap,4:35 pm,1400m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",15,Concordia Wind,Concordia Wind,Concordia Wind,5,Chris Waller,Tyler Schiller,57.5kg,SCR,true
