race_id,track,race_no,race_title,distance,grade,going,rail,runner_no,no,horse,horse_name,name,barrier,trainer,jockey,odds,w_ir
R4,Canterbury,4,2:35 pm Inglis Xtra Bonus Plate,1250m,Maiden,Soft 7,+3m Entire,9,9,Merini,Merini,Merini,6,Kris Lees,Kerrin McEvoy,$16,5.3
R4,Canterbury,4,2:35 pm Inglis Xtra Bonus Plate,1250m,Maiden,Soft 7,+3m Entire,10,10,Miss Supernova,Miss Supernova,Miss Supernova,1,Gerald Ryan & Sterling Alexiou,Chad Schofield,$7.5,3.5
R4,Canterbury,4,2:35 pm Inglis Xtra Bonus Plate,1250m,Maiden,Soft 7,+3m Entire,11,11,Our Huntress,Our Huntress,Our Huntress,12,Michael Freedman,Tommy Berry (a0.5),$6,4.2
R4,Canterbury,4,2:35 pm Inglis Xtra Bonus Plate,1250m,Maiden,Soft 7,+3m Entire,12,12,Saloon Passage,Saloon Passage,Saloon Passage,8,Chris Waller,Jason Collett,$7.5,7.3
R5,Canterbury,5,3:10 pm Ranvet Handicap,1550m,Handicap,Soft 7,+3m Entire,1,1,General,General,General,10,Paul Perry,William Stanley (a-3),$26,5.8
R5,Canterbury,5,3:10 pm Ranvet Handicap,1550m,Handicap,Soft 7,+3m Entire,2,2,Portsmouth,Portsmouth,Portsmouth,12,Annabel & Rob Archibald,Braith Nock (a-1.5),$18,3.3
R5,Canterbury,5,3:10 pm Ranvet Handicap,1550m,Handicap,Soft 7,+3m Entire,3,3,Full Hao,Full Hao,Full Hao,2,Chris Waller,Nash Rawiller,$4.4,7.8
R5,Canterbury,5,3:10 pm Ranvet Handicap,1550m,Handicap,Soft 7,+3m Entire,4,4,Mo Chroi,Mo Chroi,Mo Chroi,4,Gai Waterhouse & Adrian Bott,Tim Clark,$2.5,NA
R5,Canterbury,5,3:10 pm Ranvet Handicap,1550m,Handicap,Soft 7,+3m Entire,5,5,Viewpoint,Viewpoint,Viewpoint,6,Nacim Dilmi,Tom Sherry,$7,3.1
R5,Canterbury,5,3:10 pm Ranvet Handicap,1550m,Handicap,Soft 7,+3m Entire,6,6,Dubai Warrior,Dubai Warrior,Dubai Warrior,1,Matthew Smith,Ashley Morgan,$9.5,3.7
R5,Canterbury,5,3:10 pm Ranvet Handicap,1550m,Handicap,Soft 7,+3m Entire,7,7,Emballee,Emballee,Emballee,7,Chris Waller,Tommy Berry,$7.5,6.9
R5,Canterbury,5,3:10 pm Ranvet Handicap,1550m,Handicap,Soft 7,+3m Entire,9,9,Astunner,Astunner,Astunner,3,Darrell Burnet,Coriah Keatings (a-3),$14,4.3
R5,Canterbury,5,3:10 pm Ranvet Handicap,1550m,Handicap,Soft 7,+3m Entire,10,10,Craft,Craft,Craft,8,Becky Byrne,Sairyn Fawke,$81,3.2
R5,Canterbury,5,3:10 pm Ranvet Handicap,1550m,Handicap,Soft 7,+3m Entire,11,11,Missile Leader,Missile Leader,Missile Leader,5,Keith Dryden & Libby Snowden,Jessica Brookes (a-3),$23,7.1
R5,Canterbury,5,3:10 pm Ranvet Handicap,1550m,Handicap,Soft 7,+3m Entire,12,12,Spurline,Spurline,Spurline,11,Tom Wilson,Olivia Chambers (a-3),$151,7.5
R6,Canterbury,6,3:45 pm Asahi Super Dry Handicap,1900m,Handicap,Soft 7,+3m Entire,1,1,Luskaire,Luskaire,Luskaire,3,Annabel & Rob Archibald,Mollie Fitzgerald (a-3),$18,4.1
R6,Canterbury,6,3:45 pm Asahi Super Dry Handicap,1900m,Handicap,Soft 7,+3m Entire,2,2,Sacrify,Sacrify,Sacrify,12,Annabel & Rob Archibald,Braith Nock (a-1.5),$8,4.1
R6,Canterbury,6,3:45 pm Asahi Super Dry Handicap,1900m,Handicap,Soft 7,+3m Entire,4,4,Elle Hudson,Elle Hudson,Elle Hudson,9,Joseph Pride,Sam Clipperton,$7.5,5.6
R6,Canterbury,6,3:45 pm Asahi Super Dry Handicap,1900m,Handicap,Soft 7,+3m Entire,5,5,Fioprospero,Fioprospero,Fioprospero,14,Matthew Smith,Kerrin McEvoy,$11,7.1
R6,Canterbury,6,3:45 pm Asahi Super Dry Handicap,1900m,Handicap,Soft 7,+3m Entire,6,6,Format,Format,Format,5,Gai Waterhouse & Adrian Bott,Adam Hyeronimus,$5.5,2.3
R6,Canterbury,6,3:45 pm Asahi Super Dry Handicap,1900m,Handicap,Soft 7,+3m Entire,7,7,Le Troisir,Le Troisir,Le Troisir,7,Chris Waller,Tommy Berry,$6,6.9
R6,Canterbury,6,3:45 pm Asahi Super Dry Handicap,1900m,Handicap,Soft 7,+3m Entire,8,8,Allegro Miss,Allegro Miss,Allegro Miss,11,Con Karakatsanis,Jay Ford,$16,8.1
R6,Canterbury,6,3:45 pm Asahi Super Dry Handicap,1900m,Handicap,Soft 7,+3m Entire,10,10,Velaris,Velaris,Velaris,1,Chris Waller,Nash Rawiller (a1),$5.5,5.5
R6,Canterbury,6,3:45 pm Asahi Super Dry Handicap,1900m,Handicap,Soft 7,+3m Entire,11,11,Full Regalia,Full Regalia,Full Regalia,4,Karen Owen,Madeline Owen,$27,4
R6,Canterbury,6,3:45 pm Asahi Super Dry Handicap,1900m,Handicap,Soft 7,+3m Entire,12,12,Coto De Caza,Coto De Caza,Coto De Caza,2,Todd Howlett,Alysha Collett,$91,6.2
R6,Canterbury,6,3:45 pm Asahi Super Dry Handicap,1900m,Handicap,Soft 7,+3m Entire,13,13,Think I Will,Think I Will,Think I Will,8,Gai Waterhouse & Adrian Bott,Siena Grima (a-2),$5.5,1.9
R6,Canterbury,6,3:45 pm Asahi Super Dry Handicap,1900m,Handicap,Soft 7,+3m Entire,14,14,He's Godspeed,He's Godspeed,He's Godspeed,13,Brett Lazzarini,Teighan Worsnop,$151,5.9
R7,Canterbury,7,4:20 pm Tab Handicap,1200m,Handicap,Soft 7,+3m Entire,1,1,Balkans,Balkans,Balkans,8,Richard Litt,Siena Grima (a-2),$23,6.8
R7,Canterbury,7,4:20 pm Tab Handicap,1200m,Handicap,Soft 7,+3m Entire,2,2,Conchiero,Conchiero,Conchiero,16,Gai Waterhouse & Adrian Bott,Zac Wadick (a-2),$23,2.2
R7,Canterbury,7,4:20 pm Tab Handicap,1200m,Handicap,Soft 7,+3m Entire,3,3,Bat Out Of Hell,Bat Out Of Hell,Bat Out Of Hell,7,Bjorn Baker,Ashley Morgan,$15,4.4
R7,Canterbury,7,4:20 pm Tab Handicap,1200m,Handicap,Soft 7,+3m Entire,4,4,Madrina,Madrina,Madrina,2,Nick Olive,Coriah Keatings (a-3),$11,3.2
R7,Canterbury,7,4:20 pm Tab Handicap,1200m,Handicap,Soft 7,+3m Entire,5,5,Formal,Formal,Formal,9,Nathan Doyle,William Stanley (a-3),$16,3.1
R7,Canterbury,7,4:20 pm Tab Handicap,1200m,Handicap,Soft 7,+3m Entire,6,6,Zouripper,Zouripper,Zouripper,11,Joseph Pride,Chad Schofield,$11,7.1
R7,Canterbury,7,4:20 pm Tab Handicap,1200m,Handicap,Soft 7,+3m Entire,7,7,Clear Proof,Clear Proof,Clear Proof,17,John Thompson,Dylan Gibbons,$16,6.4
R7,Canterbury,7,4:20 pm Tab Handicap,1200m,Handicap,Soft 7,+3m Entire,8,8,Scintilla,Scintilla,Scintilla,14,Les Bridge,Anna Roper (a-2),$13,3.7
R7,Canterbury,7,4:20 pm Tab Handicap,1200m,Handicap,Soft 7,+3m Entire,9,9,Roussillon,Roussillon,Roussillon,5,Clare Collett,Jason Collett,$27,6.5
R7,Canterbury,7,4:20 pm Tab Handicap,1200m,Handicap,Soft 7,+3m Entire,10,10,Motoscafo,Motoscafo,Motoscafo,13,John Thompson,Kerrin McEvoy,$35,7.6
R7,Canterbury,7,4:20 pm Tab Handicap,1200m,Handicap,Soft 7,+3m Entire,11,11,Unstopabull,Unstopabull,Unstopabull,15,Chris Waller,Sam Clipperton,$20,7.2
R7,Canterbury,7,4:20 pm Tab Handicap,1200m,Handicap,Soft 7,+3m Entire,12,12,Twisted Queen,Twisted Queen,Twisted Queen,3,Joseph Pride,Adam Hyeronimus,$14,5.8
R7,Canterbury,7,4:20 pm Tab Handicap,1200m,Handicap,Soft 7,+3m Entire,13,13,Mrs Maree,Mrs Maree,Mrs Maree,18,Clarry Conners,Nash Rawiller (a1),$12,1.4
R7,Canterbury,7,4:20 pm Tab Handicap,1200m,Handicap,Soft 7,+3m Entire,14,14,Island Dec,Island Dec,Island Dec,4,Robert & Luke Price,Tommy Berry,$10,8.5
R7,Canterbury,7,4:20 pm Tab Handicap,1200m,Handicap,Soft 7,+3m Entire,15,15,Donwon,Donwon,Donwon,6,Ross McConville,Mollie Fitzgerald (a-3),$126,4
R7,Canterbury,7,4:20 pm Tab Handicap,1200m,Handicap,Soft 7,+3m Entire,16,16,Eton,Eton,Eton,1,Gai Waterhouse & Adrian Bott,Tim Clark,$2.9,5.3
R7,Canterbury,7,4:20 pm Tab Handicap,1200m,Handicap,Soft 7,+3m Entire,17,17,Prinzerro,Prinzerro,Prinzerro,10,,Ciaron Maher,$91,4.1
