race_no,race_name,start_time,distance,track,grade,going,rail,no,horse,horse_name,name,barrier,trainer,jockey,weight,odds,scratched
7,2:30 pm Ensure - Workplace Risk Solutions Handicap,2:30 pm,1000m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",4,Harry Got Styles,Harry Got Styles,Harry Got Styles,9,Matt Laurie,Regan Bayliss,58kg,SCR,true
7,2:30 pm Ensure - Workplace Risk Solutions Handicap,2:30 pm,1000m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",13,Iowna Benz,Iowna Benz,Iowna Benz,5,,Luke Pepper,54kg,SCR,true
7,2:30 pm Ensure - Workplace Risk Solutions Handicap,2:30 pm,1000m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",15,Dear Jewel,Dear Jewel,Dear Jewel,10,Joseph Pride,Andrew Adkins,52kg,SCR,true
7,2:30 pm Ensure - Workplace Risk Solutions Handicap,2:30 pm,1000m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",16,Against The Law,Against The Law,Against The Law,15,Bryce Heys,Winona Costin,54kg,SCR,true
8,3:05 pm Cactus Imaging Handicap,3:05 pm,1200m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",1,Golden Decade,Golden Decade,Golden Decade,6,Matthew Dunn,Aaron Bullock,59.5kg,$41,false
8,3:05 pm Cactus Imaging Handicap,3:05 pm,1200m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",2,Bustling,Bustling,Bustling,9,Mick Price & Michael Kent Jnr,Tommy Berry,58.5kg,$4.6,false
8,3:05 pm Cactus Imaging Handicap,3:05 pm,1200m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",3,Thunderlips,Thunderlips,Thunderlips,7,Bjorn Baker,Dylan Gibbons,58kg,$51,false
8,3:05 pm Cactus Imaging Handicap,3:05 pm,1200m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",4,Imperial Force,Imperial Force,Imperial Force,11,Bjorn Baker,Jason Collett,57.5kg,$12,false
8,3:05 pm Cactus Imaging Handicap,3:05 pm,1200m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",5,Romeo's Choice,Romeo's Choice,Romeo's Choice,5,Richard Litt,Siena Grima (a-2),57.5kg,$23,false
8,3:05 pm Cactus Imaging Handicap,3:05 pm,1200m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",7,Sunshineinmypocket,Sunshineinmypocket,Sunshineinmypocket,3,Ciaron Maher,Nash Rawiller (a0.5),57kg,$2.8,false
8,3:05 pm Cactus Imaging Handicap,3:05 pm,1200m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",8,Xidaki,Xidaki,Xidaki,12,Peter Snowden,Tom Sherry,57kg,$67,false
8,3:05 pm Cactus Imaging Handicap,3:05 pm,1200m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",9,Dark Glitter,Dark Glitter,Dark Glitter,4,Mike Van Gestel,Anna Roper (a-2),55.5kg,$31,false
8,3:05 pm Cactus Imaging Handicap,3:05 pm,1200m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",10,Felix Majestic,Felix Majestic,Felix Majestic,10,Gary Nickson,Winona Costin,55.5kg,$19,false
8,3:05 pm Cactus Imaging Handicap,3:05 pm,1200m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",11,Imposant,Imposant,Imposant,2,Kris Lees,Tyler Schiller,55kg,$41,false
8,3:05 pm Cactus Imaging Handicap,3:05 pm,1200m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",12,Eye Of The Fire,Eye Of The Fire,Eye Of The Fire,8,Annabel & Rob Archibald,Braith Nock (a-1.5),54.5kg,$7,false
8,3:05 pm Cactus Imaging Handicap,3:05 pm,1200m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",13,World Alliance,World Alliance,World Alliance,13,Matthew Smith,Kerrin McEvoy,54.5kg,$14,false
8,3:05 pm Cactus Imaging Handicap,3:05 pm,1200m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",14,Substantial,Substantial,Substantial,1,Fabio Martino,Mollie Fitzgerald (a-3),54kg,$201,false
8,3:05 pm Cactus Imaging Handicap,3:05 pm,1200m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",6,Mayfair,Mayfair,Mayfair,3,Bjorn Baker,Ashley Morgan,57kg,SCR,true
8,3:05 pm Cactus Imaging Handicap,3:05 pm,1200m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",15,Bandi's Boy,Bandi's Boy,Bandi's Boy,8,Danny Williams,Jay Ford,53kg,SCR,true
8,3:05 pm Cactus Imaging Handicap,3:05 pm,1200m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",16,Amazing Eagle,Amazing Eagle,Amazing Eagle,4,Bjorn Baker,Alysha Collett,52kg,SCR,true
9,3:45 pm Drinkwise Civic Stakes,3:45 pm,1400m,Randwick,,Soft 5,"+6m 1000m-W/Post, +5m Remainder",1,Eliyass,Eliyass,Eliyass,14,Ciaron Maher,Adam Farragher,60.5kg,$101,false
9,3:45 pm Drinkwise Civic Stakes,3:45 pm,1400m,Randwick,,Soft 5,"+6m 1000m-W/Post, +5m Remainder",3,General Salute,General Salute,General Salute,11,Gerald Ryan & Sterling Alexiou,Tim Clark,59kg,$8,false
9,3:45 pm Drinkwise Civic Stakes,3:45 pm,1400m,Randwick,,Soft 5,"+6m 1000m-W/Post, +5m Remainder",4,Zabiari,Zabiari,Zabiari,1,Ciaron Maher,Nash Rawiller,59kg,$14,false
9,3:45 pm Drinkwise Civic Stakes,3:45 pm,1400m,Randwick,,Soft 5,"+6m 1000m-W/Post, +5m Remainder",5,Amor Victorious,Amor Victorious,Amor Victorious,4,Bjorn Baker,Dylan Gibbons,58kg,$41,false
9,3:45 pm Drinkwise Civic Stakes,3:45 pm,1400m,Randwick,,Soft 5,"+6m 1000m-W/Post, +5m Remainder",6,Loch Eagle,Loch Eagle,Loch Eagle,10,Kris Lees,Tom Sherry,57.5kg,$301,false
9,3:45 pm Drinkwise Civic Stakes,3:45 pm,1400m,Randwick,,Soft 5,"+6m 1000m-W/Post, +5m Remainder",7,Waterford,Waterford,Waterford,8,Chris Waller,Tyler Schiller,57.5kg,$51,false
9,3:45 pm Drinkwise Civic Stakes,3:45 pm,1400m,Randwick,,Soft 5,"+6m 1000m-W/Post, +5m Remainder",8,Cool Jakey,Cool Jakey,Cool Jakey,12,Joseph Pride,Chad Schofield,56.5kg,$5,false
9,3:45 pm Drinkwise Civic Stakes,3:45 pm,1400m,Randwick,,Soft 5,"+6m 1000m-W/Post, +5m Remainder",9,Green Fly,Green Fly,Green Fly,7,Anthony & Sam Freedman,Sam Clipperton,56.5kg,$41,false
9,3:45 pm Drinkwise Civic Stakes,3:45 pm,1400m,Randwick,,Soft 5,"+6m 1000m-W/Post, +5m Remainder",10,Mchale,Mchale,Mchale,9,Chris Waller,Tommy Berry,55.5kg,$12,false
9,3:45 pm Drinkwise Civic Stakes,3:45 pm,1400m,Randwick,,Soft 5,"+6m 1000m-W/Post, +5m Remainder",11,Whinchat,Whinchat,Whinchat,13,David Pfieffer,Jay Ford,55kg,$19,false
9,3:45 pm Drinkwise Civic Stakes,3:45 pm,1400m,Randwick,,Soft 5,"+6m 1000m-W/Post, +5m Remainder",12,Midnight Dynamite,Midnight Dynamite,Midnight Dynamite,5,Bjorn Baker,Jason Collett,54kg,$2.7,false
9,3:45 pm Drinkwise Civic Stakes,3:45 pm,1400m,Randwick,,Soft 5,"+6m 1000m-W/Post, +5m Remainder",13,Point And,Point And,Point And,15,Bjorn Baker,Kerrin McEvoy,54kg,$15,false
9,3:45 pm Drinkwise Civic Stakes,3:45 pm,1400m,Randwick,,Soft 5,"+6m 1000m-W/Post, +5m Remainder",14,Mighty Ulysses,Mighty Ulysses,Mighty Ulysses,3,Annabel & Rob Archibald,Alysha Collett,53.5kg,$51,false
9,3:45 pm Drinkwise Civic Stakes,3:45 pm,1400m,Randwick,,Soft 5,"+6m 1000m-W/Post, +5m Remainder",15,Poison Chalice,Poison Chalice,Poison Chalice,6,Joseph Pride,Andrew Adkins,53.5kg,$19,false
9,3:45 pm Drinkwise Civic Stakes,3:45 pm,1400m,Randwick,,Soft 5,"+6m 1000m-W/Post, +5m Remainder",16,Williamsburg,Williamsburg,Williamsburg,2,Brett & Georgie Cavanough,Mollie Fitzgerald,53.5kg,$91,false
9,3:45 pm Drinkwise Civic Stakes,3:45 pm,1400m,Randwick,,Soft 5,"+6m 1000m-W/Post, +5m Remainder",2,Bosustow,Bosustow,Bosustow,6,Annabel & Rob Archibald,Chad Schofield,59kg,SCR,true
9,3:45 pm Drinkwise Civic Stakes,3:45 pm,1400m,Randwick,,Soft 5,"+6m 1000m-W/Post, +5m Remainder",17,Run Harry Run,Run Harry Run,Run Harry Run,16,"Ben, Will & Jd Hayes",Regan Bayliss,54kg,SCR,true
9,3:45 pm Drinkwise Civic Stakes,3:45 pm,1400m,Randwick,,Soft 5,"+6m 1000m-W/Post, +5m Remainder",18,Pippie Beach,Pippie Beach,Pippie Beach,3,,Chris Waller,53kg,SCR,true
9,3:45 pm Drinkwise Civic Stakes,3:45 pm,1400m,Randwick,,Soft 5,"+6m 1000m-W/Post, +5m Remainder",19,Hollywood Hero,Hollywood Hero,Hollywood Hero,9,Bjorn Baker,Ashley Morgan,54kg,SCR,true
9,3:45 pm Drinkwise Civic Stakes,3:45 pm,1400m,Randwick,,Soft 5,"+6m 1000m-W/Post, +5m Remainder",20,Phearson,Phearson,Phearson,11,Sara Ryan,Alysha Collett,53kg,SCR,true
9,3:45 pm Drinkwise Civic Stakes,3:45 pm,1400m,Randwick,,Soft 5,"+6m 1000m-W/Post, +5m Remainder",21,Astero,Astero,Astero,5,Matthew Smith,Winona Costin,53kg,SCR,true
10,"4:25 pm Ranvet ""Robbie Hoffmann"" Handicap",4:25 pm,1400m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",1,Glorious Moments,Glorious Moments,Glorious Moments,10,Jim & Greg Lee,Chad Schofield,60.5kg,$3.4,false
10,"4:25 pm Ranvet ""Robbie Hoffmann"" Handicap",4:25 pm,1400m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",2,Hezdarnhottoo,Hezdarnhottoo,Hezdarnhottoo,2,Bjorn Baker,Ashley Morgan,60.5kg,$12,false
10,"4:25 pm Ranvet ""Robbie Hoffmann"" Handicap",4:25 pm,1400m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",3,Zouna,Zouna,Zouna,12,Tom Charlton,Tommy Berry,60kg,$51,false
10,"4:25 pm Ranvet ""Robbie Hoffmann"" Handicap",4:25 pm,1400m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",4,Green Shadows,Green Shadows,Green Shadows,1,Gerald Ryan & Sterling Alexiou,Alysha Collett,59.5kg,$41,false
10,"4:25 pm Ranvet ""Robbie Hoffmann"" Handicap",4:25 pm,1400m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",5,Sergeant Major,Sergeant Major,Sergeant Major,11,Ciaron Maher,Adam Farragher,59.5kg,$51,false
10,"4:25 pm Ranvet ""Robbie Hoffmann"" Handicap",4:25 pm,1400m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",8,Super Norwest,Super Norwest,Super Norwest,9,Matthew Dale,Braith Nock (a-1.5),58.5kg,$41,false
10,"4:25 pm Ranvet ""Robbie Hoffmann"" Handicap",4:25 pm,1400m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",9,Supermassive,Supermassive,Supermassive,14,Gai Waterhouse & Adrian Bott,Tim Clark,58kg,$4.4,false
10,"4:25 pm Ranvet ""Robbie Hoffmann"" Handicap",4:25 pm,1400m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",11,Interjection,Interjection,Interjection,13,Tom Charlton,Dylan Gibbons,58kg,$61,false
10,"4:25 pm Ranvet ""Robbie Hoffmann"" Handicap",4:25 pm,1400m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",14,Just Glamourous,Just Glamourous,Just Glamourous,8,Joseph Pride,Sam Clipperton,56.5kg,$9.5,false
10,"4:25 pm Ranvet ""Robbie Hoffmann"" Handicap",4:25 pm,1400m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",15,Super Bright,Super Bright,Super Bright,5,Nathan Doyle,Regan Bayliss,56.5kg,$67,false
10,"4:25 pm Ranvet ""Robbie Hoffmann"" Handicap",4:25 pm,1400m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",16,Crossbow,Crossbow,Crossbow,7,Chris Waller,Nash Rawiller (a0.5),57kg,$6.5,false
10,"4:25 pm Ranvet ""Robbie Hoffmann"" Handicap",4:25 pm,1400m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",17,Who Ever Thought,Who Ever Thought,Who Ever Thought,3,Jeremy Gask,Siena Grima (a-2),57.5kg,$151,false
10,"4:25 pm Ranvet ""Robbie Hoffmann"" Handicap",4:25 pm,1400m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",18,Bodhi Boy,Bodhi Boy,Bodhi Boy,6,Lyndall Olson,Anna Roper (a-2),57kg,$61,false
10,"4:25 pm Ranvet ""Robbie Hoffmann"" Handicap",4:25 pm,1400m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",21,Invader Zim,Invader Zim,Invader Zim,4,Chris Waller,Kerrin McEvoy,57kg,$8.5,false
10,"4:25 pm Ranvet ""Robbie Hoffmann"" Handicap",4:25 pm,1400m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",6,Stardeel,Stardeel,Stardeel,16,Bjorn Baker,Ashley Morgan,59.5kg,SCR,true
10,"4:25 pm Ranvet ""Robbie Hoffmann"" Handicap",4:25 pm,1400m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",7,Yoshinobu,Yoshinobu,Yoshinobu,18,Annabel & Rob Archibald,Tom Sherry,59.5kg,SCR,true
10,"4:25 pm Ranvet ""Robbie Hoffmann"" Handicap",4:25 pm,1400m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",10,Cold Brew,Cold Brew,Cold Brew,4,Richard & Will Freedman,Jason Collett,58kg,SCR,true
10,"4:25 pm Ranvet ""Robbie Hoffmann"" Handicap",4:25 pm,1400m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",12,Flying Embers,Flying Embers,Flying Embers,19,John Thompson,William Stanley (a-3),57.5kg,SCR,true
10,"4:25 pm Ranvet ""Robbie Hoffmann"" Handicap",4:25 pm,1400m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",13,Iceman,Iceman,Iceman,10,Clarry Conners,Aaron Bullock (a0.5),57.5kg,SCR,true
10,"4:25 pm Ranvet ""Robbie Hoffmann"" Handicap",4:25 pm,1400m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",19,Hot Bandit,Hot Bandit,Hot Bandit,14,,Luke Pepper,57kg,SCR,true
10,"4:25 pm Ranvet ""Robbie Hoffmann"" Handicap",4:25 pm,1400m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",20,Winston Hills,Winston Hills,Winston Hills,21,Matthew Smith,Alysha Collett,57kg,SCR,true
