race_no,race_name,start_time,distance,track,grade,going,rail,no,horse,horse_name,name,barrier,trainer,jockey,weight,odds,scratched
6,3:20 pm Floratine Products Group Class 1 Handicap,3:20 pm,1100m,Hawkesbury,Class 1,Heavy 8,"+5m 1100-450, +3m 450 -WP, True remainder",5,Miss Farnan,Miss Farnan,Miss Farnan,8,Gai Waterhouse & Adrian Bott,Rachel King,55.5kg,$4.2,false
6,3:20 pm Floratine Products Group Class 1 Handicap,3:20 pm,1100m,Hawkesbury,Class 1,Heavy 8,"+5m 1100-450, +3m 450 -WP, True remainder",6,Seductra,Seductra,Seductra,4,Richard & Will Freedman,Lee Magorrian (a0.5),55kg,$5,false
6,3:20 pm Floratine Products Group Class 1 Handicap,3:20 pm,1100m,Hawkesbury,Class 1,Heavy 8,"+5m 1100-450, +3m 450 -WP, True remainder",7,Zou Royal,Zou Royal,Zou Royal,1,Jarrod Austin,Alysha Collett,55kg,$8.5,false
6,3:20 pm Floratine Products Group Class 1 Handicap,3:20 pm,1100m,Hawkesbury,Class 1,Heavy 8,"+5m 1100-450, +3m 450 -WP, True remainder",8,Exothrill,Exothrill,Exothrill,7,Peter Green,Olivia Chambers (a-2),55kg,$151,false
6,3:20 pm Floratine Products Group Class 1 Handicap,3:20 pm,1100m,Hawkesbury,Class 1,Heavy 8,"+5m 1100-450, +3m 450 -WP, True remainder",2,She Swings,She Swings,She Swings,2,David Pfieffer,Jay Ford,58kg,SCR,true
7,3:55 pm Turfcare Aus Benchmark 64 Handicap,3:55 pm,2100m,Hawkesbury,BM64,Heavy 8,"+5m 1100-450, +3m 450 -WP, True remainder",2,Stay Tuned,Stay Tuned,Stay Tuned,1,Paul & Martha Cave Rebecca,Bronett Prag (a-3),60.5kg,$8.5,false
7,3:55 pm Turfcare Aus Benchmark 64 Handicap,3:55 pm,2100m,Hawkesbury,BM64,Heavy 8,"+5m 1100-450, +3m 450 -WP, True remainder",3,Aussie Nation,Aussie Nation,Aussie Nation,3,Annabel & Rob Archibald,Mollie Fitzgerald (a-1.5),60kg,$3.5,false
7,3:55 pm Turfcare Aus Benchmark 64 Handicap,3:55 pm,2100m,Hawkesbury,BM64,Heavy 8,"+5m 1100-450, +3m 450 -WP, True remainder",4,Alice Mae,Alice Mae,Alice Mae,10,Matthew Smith,Jay Ford,59.5kg,$13,false
7,3:55 pm Turfcare Aus Benchmark 64 Handicap,3:55 pm,2100m,Hawkesbury,BM64,Heavy 8,"+5m 1100-450, +3m 450 -WP, True remainder",5,Scottish Pearl,Scottish Pearl,Scottish Pearl,7,Annabel & Rob Archibald,Ashley Morgan,59.5kg,$18,false
7,3:55 pm Turfcare Aus Benchmark 64 Handicap,3:55 pm,2100m,Hawkesbury,BM64,Heavy 8,"+5m 1100-450, +3m 450 -WP, True remainder",6,Six Foot Song,Six Foot Song,Six Foot Song,6,Jake Hull,Siena Grima (a-2),59kg,$10,false
7,3:55 pm Turfcare Aus Benchmark 64 Handicap,3:55 pm,2100m,Hawkesbury,BM64,Heavy 8,"+5m 1100-450, +3m 450 -WP, True remainder",9,Michelangelo,Michelangelo,Michelangelo,4,Dean Mirfin,Jacob Stiff (a-3),57.5kg,$4,false
7,3:55 pm Turfcare Aus Benchmark 64 Handicap,3:55 pm,2100m,Hawkesbury,BM64,Heavy 8,"+5m 1100-450, +3m 450 -WP, True remainder",10,Owen County,Owen County,Owen County,5,Richard Litt,Tom Sherry,57.5kg,$6,false
7,3:55 pm Turfcare Aus Benchmark 64 Handicap,3:55 pm,2100m,Hawkesbury,BM64,Heavy 8,"+5m 1100-450, +3m 450 -WP, True remainder",11,Grandini,Grandini,Grandini,9,Rodney Northam,Reece Jones,57kg,$6,false
7,3:55 pm Turfcare Aus Benchmark 64 Handicap,3:55 pm,2100m,Hawkesbury,BM64,Heavy 8,"+5m 1100-450, +3m 450 -WP, True remainder",12,Devils Daughter,Devils Daughter,Devils Daughter,2,Paul & Martha Cave,Andrew Calder,55kg,$41,false
7,3:55 pm Turfcare Aus Benchmark 64 Handicap,3:55 pm,2100m,Hawkesbury,BM64,Heavy 8,"+5m 1100-450, +3m 450 -WP, True remainder",1,Jack Duggan,Jack Duggan,Jack Duggan,8,Jason Deamer,Regan Bayliss,60.5kg,SCR,true
7,3:55 pm Turfcare Aus Benchmark 64 Handicap,3:55 pm,2100m,Hawkesbury,BM64,Heavy 8,"+5m 1100-450, +3m 450 -WP, True remainder",7,Eynesbury,Eynesbury,Eynesbury,11,Chris Waller,Tommy Berry,58kg,SCR,true
7,3:55 pm Turfcare Aus Benchmark 64 Handicap,3:55 pm,2100m,Hawkesbury,BM64,Heavy 8,"+5m 1100-450, +3m 450 -WP, True remainder",8,Lots To Love,Lots To Love,Lots To Love,12,Annabel & Rob Archibald,Braith Nock,57.5kg,SCR,true
8,4:35 pm Elite Sand & Soil Class 1 Handicap,4:35 pm,1300m,Hawkesbury,Class 1,Heavy 8,"+5m 1100-450, +3m 450 -WP, True remainder",6,Button Up hl,Button Up hl,Button Up hl,7,Matthew Smith,Ashley Morgan,57kg,$7.5,false
8,4:35 pm Elite Sand & Soil Class 1 Handicap,4:35 pm,1300m,Hawkesbury,Class 1,Heavy 8,"+5m 1100-450, +3m 450 -WP, True remainder",8,Whoa Nellie,Whoa Nellie,Whoa Nellie,12,Brad Widdup,Tyler Schiller,57kg,$3.7,false
8,4:35 pm Elite Sand & Soil Class 1 Handicap,4:35 pm,1300m,Hawkesbury,Class 1,Heavy 8,"+5m 1100-450, +3m 450 -WP, True remainder",9,Take Flight,Take Flight,Take Flight,5,David Payne,Olivia Chambers (a-2),56.5kg,$4,false
8,4:35 pm Elite Sand & Soil Class 1 Handicap,4:35 pm,1300m,Hawkesbury,Class 1,Heavy 8,"+5m 1100-450, +3m 450 -WP, True remainder",10,The Cristal,The Cristal,The Cristal,1,Annabel & Rob Archibald,Mollie Fitzgerald (a-1.5),56.5kg,$3.7,false
8,4:35 pm Elite Sand & Soil Class 1 Handicap,4:35 pm,1300m,Hawkesbury,Class 1,Heavy 8,"+5m 1100-450, +3m 450 -WP, True remainder",11,Missie Lee,Missie Lee,Missie Lee,13,Blake Ryan,Jay Ford,55kg,$10,false
8,4:35 pm Elite Sand & Soil Class 1 Handicap,4:35 pm,1300m,Hawkesbury,Class 1,Heavy 8,"+5m 1100-450, +3m 450 -WP, True remainder",12,Ocean Empress,Ocean Empress,Ocean Empress,4,Jarrod Austin,Alysha Collett,55kg,$8.5,false
8,4:35 pm Elite Sand & Soil Class 1 Handicap,4:35 pm,1300m,Hawkesbury,Class 1,Heavy 8,"+5m 1100-450, +3m 450 -WP, True remainder",13,Tango On,Tango On,Tango On,14,Claire Lever,Winona Costin,55kg,$18,false
8,4:35 pm Elite Sand & Soil Class 1 Handicap,4:35 pm,1300m,Hawkesbury,Class 1,Heavy 8,"+5m 1100-450, +3m 450 -WP, True remainder",1,Eton,Eton,Eton,6,Gai Waterhouse & Adrian Bott,Regan Bayliss,59.5kg,SCR,true
8,4:35 pm Elite Sand & Soil Class 1 Handicap,4:35 pm,1300m,Hawkesbury,Class 1,Heavy 8,"+5m 1100-450, +3m 450 -WP, True remainder",2,Written Gold,Written Gold,Written Gold,2,Gerald Ryan & Sterling Alexiou,Siena Grima (a-2),59kg,SCR,true
8,4:35 pm Elite Sand & Soil Class 1 Handicap,4:35 pm,1300m,Hawkesbury,Class 1,Heavy 8,"+5m 1100-450, +3m 450 -WP, True remainder",3,Captivating Tycoon,Captivating Tycoon,Captivating Tycoon,3,Richard & Will Freedman,Lee Magorrian,58.5kg,SCR,true
8,4:35 pm Elite Sand & Soil Class 1 Handicap,4:35 pm,1300m,Hawkesbury,Class 1,Heavy 8,"+5m 1100-450, +3m 450 -WP, True remainder",4,Peschiera,Peschiera,Peschiera,11,"Michael, John & Wayne Hawkes",Tommy Berry,58kg,SCR,true
8,4:35 pm Elite Sand & Soil Class 1 Handicap,4:35 pm,1300m,Hawkesbury,Class 1,Heavy 8,"+5m 1100-450, +3m 450 -WP, True remainder",5,Ellismayne,Ellismayne,Ellismayne,8,John Thompson,Keagan Latham,57.5kg,SCR,true
8,4:35 pm Elite Sand & Soil Class 1 Handicap,4:35 pm,1300m,Hawkesbury,Class 1,Heavy 8,"+5m 1100-450, +3m 450 -WP, True remainder",7,Call Me Sassy,Call Me Sassy,Call Me Sassy,10,David Pfieffer,Kerrin McEvoy,57kg,SCR,true
8,4:35 pm Elite Sand & Soil Class 1 Handicap,4:35 pm,1300m,Hawkesbury,Class 1,Heavy 8,"+5m 1100-450, +3m 450 -WP, True remainder",14,Girly Pop,Girly Pop,Girly Pop,9,Jason Attard,Rachel King,55kg,SCR,true
