race_no,race_name,start_time,distance,track,grade,going,rail,no,horse,horse_name,name,barrier,trainer,jockey,weight,odds,scratched
7,3:45 pm Tab Handicap,3:45 pm,1100m,Canterbury,Handicap,Soft 5,True,15,Snack Bar,Snack Bar,Snack Bar,18,Bjorn Baker,Tommy Berry (a0.5),54.5kg,SCR,true
7,3:45 pm Tab Handicap,3:45 pm,1100m,Canterbury,Handicap,Soft 5,True,16,Bel Merci,Bel Merci,Bel Merci,4,Ciaron Maher,Braith Nock (a-1.5),54kg,SCR,true
7,3:45 pm Tab Handicap,3:45 pm,1100m,Canterbury,Handicap,Soft 5,True,19,Teylu,Teylu,Teylu,12,,Gratz Vella,54kg,SCR,true
8,4:20 pm Ranvet Handicap,4:20 pm,1250m,Canterbury,Handicap,Soft 5,True,1,Mafia,Mafia,Mafia,2,Mitchell Beer & George Carpenter,Coriah Keatings (a-3),63kg,$4.5,false
8,4:20 pm Ranvet Handicap,4:20 pm,1250m,Canterbury,Handicap,Soft 5,True,2,Balkans,Balkans,Balkans,5,Richard Litt,Siena Grima (a-2),62kg,$13,false
8,4:20 pm Ranvet Handicap,4:20 pm,1250m,Canterbury,Handicap,Soft 5,True,3,Love Shuck,Love Shuck,Love Shuck,4,Todd Smart,Billy Owen,61kg,$12,false
8,4:20 pm Ranvet Handicap,4:20 pm,1250m,Canterbury,Handicap,Soft 5,True,6,Laurel Hill,Laurel Hill,Laurel Hill,1,Rob Potter,Damon Budler,58.5kg,$16,false
8,4:20 pm Ranvet Handicap,4:20 pm,1250m,Canterbury,Handicap,Soft 5,True,8,Tuscany,Tuscany,Tuscany,7,Tom Charlton,Tommy Berry,58kg,$2.4,false
8,4:20 pm Ranvet Handicap,4:20 pm,1250m,Canterbury,Handicap,Soft 5,True,10,Perfect Picture,Perfect Picture,Perfect Picture,8,John Thompson,Kerrin McEvoy,57kg,$6.5,false
8,4:20 pm Ranvet Handicap,4:20 pm,1250m,Canterbury,Handicap,Soft 5,True,11,Alphard,Alphard,Alphard,6,Chris Waller,Tyler Schiller,56.5kg,$5.5,false
8,4:20 pm Ranvet Handicap,4:20 pm,1250m,Canterbury,Handicap,Soft 5,True,4,Rimbaud,Rimbaud,Rimbaud,10,Annabel & Rob Archibald,Mollie Fitzgerald (a-3),59kg,SCR,true
8,4:20 pm Ranvet Handicap,4:20 pm,1250m,Canterbury,Handicap,Soft 5,True,5,Dashing Rupert,Dashing Rupert,Dashing Rupert,12,Annabel & Rob Archibald,Ashley Morgan,58.5kg,SCR,true
8,4:20 pm Ranvet Handicap,4:20 pm,1250m,Canterbury,Handicap,Soft 5,True,7,Hello Captain,Hello Captain,Hello Captain,9,Chris Waller,Nash Rawiller,58kg,SCR,true
8,4:20 pm Ranvet Handicap,4:20 pm,1250m,Canterbury,Handicap,Soft 5,True,9,Airworthy,Airworthy,Airworthy,11,Gai Waterhouse & Adrian Bott,Tim Clark,57.5kg,SCR,true
8,4:20 pm Ranvet Handicap,4:20 pm,1250m,Canterbury,Handicap,Soft 5,True,12,Pentagon,Pentagon,Pentagon,3,Bjorn Baker,Rachel King,55.5kg,SCR,true
