race_id,track,race_no,race_title,distance,grade,going,rail,runner_no,no,horse,horse_name,name,barrier,trainer,jockey,odds,w_ir
R6,Warwick Farm,6,3:45 pm Asahi Super Dry Handicap,1100m,Handicap,Heavy 8,True,15,15,Silencio Porfavor,Silencio Porfavor,Silencio Porfavor,2,Matthew Smith,Zac Lloyd,$8,4.2
R6,Warwick Farm,6,3:45 pm Asahi Super Dry Handicap,1100m,Handicap,Heavy 8,True,16,16,Lady Shenanigans,Lady Shenanigans,Lady Shenanigans,17,Mitchell & Desiree Kearney,Jeff Penza,$91,3.7
R7,Warwick Farm,7,4:20 pm The Agency Real Estate Handicap,1300m,Handicap,Heavy 8,True,2,2,Island Dream,Island Dream,Island Dream,2,Chris Waller,James McDonald,$11,6.2
R7,Warwick Farm,7,4:20 pm The Agency Real Estate Handicap,1300m,Handicap,Heavy 8,True,3,3,Pimlico,Pimlico,Pimlico,22,Tom Charlton,Zac Lloyd,$6,3
R7,Warwick Farm,7,4:20 pm The Agency Real Estate Handicap,1300m,Handicap,Heavy 8,True,4,4,Supermassive,Supermassive,Supermassive,17,Gai Waterhouse & Adrian Bott,Tim Clark,$5,1.5
R7,Warwick Farm,7,4:20 pm The Agency Real Estate Handicap,1300m,Handicap,Heavy 8,True,5,5,Deep Pleasure,Deep Pleasure,Deep Pleasure,14,Mick Price & Michael Kent Jnr,Braith Nock (a-1.5),$7,2.7
R7,Warwick Farm,7,4:20 pm The Agency Real Estate Handicap,1300m,Handicap,Heavy 8,True,6,6,Rimbaud,Rimbaud,Rimbaud,5,Annabel & Rob Archibald,Mollie Fitzgerald (a-3),$19,3.1
R7,Warwick Farm,7,4:20 pm The Agency Real Estate Handicap,1300m,Handicap,Heavy 8,True,7,7,John Dory,John Dory,John Dory,3,Chris Waller,Siena Grima (a-3),$21,4.4
R7,Warwick Farm,7,4:20 pm The Agency Real Estate Handicap,1300m,Handicap,Heavy 8,True,8,8,Ornithology,Ornithology,Ornithology,13,Chris Waller,Nash Rawiller,$23,5.3
R7,Warwick Farm,7,4:20 pm The Agency Real Estate Handicap,1300m,Handicap,Heavy 8,True,9,9,Pasadena,Pasadena,Pasadena,1,"Michael, John & Wayne Hawkes",Tyler Schiller,$6,6
R7,Warwick Farm,7,4:20 pm The Agency Real Estate Handicap,1300m,Handicap,Heavy 8,True,10,10,Sanctified,Sanctified,Sanctified,15,Gerald Ryan & Sterling Alexiou,Joshua Parr,$10,4
R7,Warwick Farm,7,4:20 pm The Agency Real Estate Handicap,1300m,Handicap,Heavy 8,True,13,13,Condone,Condone,Condone,10,Gai Waterhouse & Adrian Bott,Adam Hyeronimus,$7.5,1.5
R7,Warwick Farm,7,4:20 pm The Agency Real Estate Handicap,1300m,Handicap,Heavy 8,True,14,14,Elle Hudson,Elle Hudson,Elle Hudson,18,Joseph Pride,Sam Clipperton,$51,5
R7,Warwick Farm,7,4:20 pm The Agency Real Estate Handicap,1300m,Handicap,Heavy 8,True,19,19,Bon Frankie,Bon Frankie,Bon Frankie,8,Aaron Clarke,Amy McLucas,$31,5.8
