race_id,track,race_no,race_title,distance,grade,going,rail,runner_no,no,horse,horse_name,name,barrier,trainer,jockey,odds,w_ir
R6,Albury,6,3:45 pm Gj Gardner Homes Albury Benchmark 66 Handicap,1600m,BM66,Soft 6,"+3m 1200m - 350m, Cutaway Applies, True Remainder",4,4,Maid In Dubai,Maid In Dubai,Maid In Dubai,4,Craig Weeding,Cassidy Hill (a-3),$19,7
R6,Albury,6,3:45 pm Gj Gardner Homes Albury Benchmark 66 Handicap,1600m,BM66,Soft 6,"+3m 1200m - 350m, Cutaway Applies, True Remainder",5,5,Macy Moon,Macy Moon,Macy Moon,11,Gerald Egan,Cory Parish,$6,5.2
R6,Albury,6,3:45 pm Gj Gardner Homes Albury Benchmark 66 Handicap,1600m,BM66,Soft 6,"+3m 1200m - 350m, Cutaway Applies, True Remainder",6,6,Super Paradise,Super Paradise,Super Paradise,8,Andrew Dale,Brodie Loy,$7.5,6.3
R6,Albury,6,3:45 pm Gj Gardner Homes Albury Benchmark 66 Handicap,1600m,BM66,Soft 6,"+3m 1200m - 350m, Cutaway Applies, True Remainder",7,7,Black Frost,Black Frost,Black Frost,12,Craig Weeding,Jake Duffy,$23,6.5
R6,Albury,6,3:45 pm Gj Gardner Homes Albury Benchmark 66 Handicap,1600m,BM66,Soft 6,"+3m 1200m - 350m, Cutaway Applies, True Remainder",8,8,Caravanserai,Caravanserai,Caravanserai,9,Natalie Jarvis,Jack Martin,$10,2.5
R6,Albury,6,3:45 pm Gj Gardner Homes Albury Benchmark 66 Handicap,1600m,BM66,Soft 6,"+3m 1200m - 350m, Cutaway Applies, True Remainder",9,9,Makalu,Makalu,Makalu,1,Toby Lake,Chelsea Taylor,$11,6.8
R6,Albury,6,3:45 pm Gj Gardner Homes Albury Benchmark 66 Handicap,1600m,BM66,Soft 6,"+3m 1200m - 350m, Cutaway Applies, True Remainder",10,10,Jannik,Jannik,Jannik,15,Shane Bloomfield,Damon Budler (a1),$51,7.9
R6,Albury,6,3:45 pm Gj Gardner Homes Albury Benchmark 66 Handicap,1600m,BM66,Soft 6,"+3m 1200m - 350m, Cutaway Applies, True Remainder",11,11,O Cara Mia,O Cara Mia,O Cara Mia,13,Matthew Kelley,Coriah Keatings,$5.5,4.2
R6,Albury,6,3:45 pm Gj Gardner Homes Albury Benchmark 66 Handicap,1600m,BM66,Soft 6,"+3m 1200m - 350m, Cutaway Applies, True Remainder",12,12,Cayman Island,Cayman Island,Cayman Island,5,Shane Bloomfield,Pierre Boudvillain (a0.5),$6,2.5
R6,Albury,6,3:45 pm Gj Gardner Homes Albury Benchmark 66 Handicap,1600m,BM66,Soft 6,"+3m 1200m - 350m, Cutaway Applies, True Remainder",13,13,Sundrop,Sundrop,Sundrop,3,Shane Bloomfield,Brendan Ward,$41,6.9
R6,Albury,6,3:45 pm Gj Gardner Homes Albury Benchmark 66 Handicap,1600m,BM66,Soft 6,"+3m 1200m - 350m, Cutaway Applies, True Remainder",14,14,Strategic Defense,Strategic Defense,Strategic Defense,14,Donna Scott,Jason Lyon,$16,6.5
R6,Albury,6,3:45 pm Gj Gardner Homes Albury Benchmark 66 Handicap,1600m,BM66,Soft 6,"+3m 1200m - 350m, Cutaway Applies, True Remainder",15,15,Doubtfree,Doubtfree,Doubtfree,7,Donna Scott,Blaike McDougall (a1),$23,5.3
R7,Albury,7,4:20 pm Choices Flooring Wodonga Benchmark 58 Handicap,1175m,BM58,Soft 6,"+3m 1200m - 350m, Cutaway Applies, True Remainder",1,1,Amber Star,Amber Star,Amber Star,6,Craig Weeding,Cassidy Hill (a-3),$5.5,4.6
R7,Albury,7,4:20 pm Choices Flooring Wodonga Benchmark 58 Handicap,1175m,BM58,Soft 6,"+3m 1200m - 350m, Cutaway Applies, True Remainder",2,2,With Strength,With Strength,With Strength,5,Dan McCarthy,Sarah McDonough (a-2),$2.5,3.6
R7,Albury,7,4:20 pm Choices Flooring Wodonga Benchmark 58 Handicap,1175m,BM58,Soft 6,"+3m 1200m - 350m, Cutaway Applies, True Remainder",4,4,On Point Pixie,On Point Pixie,On Point Pixie,9,Matthew Kelley,Brodie Loy,$9,4.4
R7,Albury,7,4:20 pm Choices Flooring Wodonga Benchmark 58 Handicap,1175m,BM58,Soft 6,"+3m 1200m - 350m, Cutaway Applies, True Remainder",5,5,King De Lune,King De Lune,King De Lune,14,Craig Weeding,Jake Duffy,$21,7
R7,Albury,7,4:20 pm Choices Flooring Wodonga Benchmark 58 Handicap,1175m,BM58,Soft 6,"+3m 1200m - 350m, Cutaway Applies, True Remainder",6,6,Winning Witness,Winning Witness,Winning Witness,15,Libby Haworth,Brittany Button (a-1.5),$51,5.7
R7,Albury,7,4:20 pm Choices Flooring Wodonga Benchmark 58 Handicap,1175m,BM58,Soft 6,"+3m 1200m - 350m, Cutaway Applies, True Remainder",7,7,I'm Airborne,I'm Airborne,I'm Airborne,11,Nadine Cameron,Milos Bunjevac,$17,6
R7,Albury,7,4:20 pm Choices Flooring Wodonga Benchmark 58 Handicap,1175m,BM58,Soft 6,"+3m 1200m - 350m, Cutaway Applies, True Remainder",8,8,Boy From Tennessee,Boy From Tennessee,Boy From Tennessee,2,Paul McVicar,John Keating,$91,7.6
R7,Albury,7,4:20 pm Choices Flooring Wodonga Benchmark 58 Handicap,1175m,BM58,Soft 6,"+3m 1200m - 350m, Cutaway Applies, True Remainder",9,9,Pariah Flyer,Pariah Flyer,Pariah Flyer,10,Heath Maclean,Jason Lyon,$6,6.5
R7,Albury,7,4:20 pm Choices Flooring Wodonga Benchmark 58 Handicap,1175m,BM58,Soft 6,"+3m 1200m - 350m, Cutaway Applies, True Remainder",10,10,Please Me,Please Me,Please Me,3,David Dean,Cory Parish,$9.5,6.9
R7,Albury,7,4:20 pm Choices Flooring Wodonga Benchmark 58 Handicap,1175m,BM58,Soft 6,"+3m 1200m - 350m, Cutaway Applies, True Remainder",11,11,Taluk,Taluk,Taluk,12,Michael Travers,Blaike McDougall,$16,6
R7,Albury,7,4:20 pm Choices Flooring Wodonga Benchmark 58 Handicap,1175m,BM58,Soft 6,"+3m 1200m - 350m, Cutaway Applies, True Remainder",15,15,Rich Dispute,Rich Dispute,Rich Dispute,13,David O'Prey,Chelsea Taylor,$29,5
