race_no,race_name,start_time,distance,track,grade,going,rail,no,horse,horse_name,name,barrier,trainer,jockey,weight,odds,scratched
6,4:05 pm Pcm Catering & Coolroom Hire Midway Benchmark 64 Handicap,4:05 pm,1000m,Wyong,BM64,Good 4,True,6,Smiling Prophet,Smiling Prophet,Smiling Prophet,4,Mark Minervini,Mollie Fitzgerald (a-1.5),58kg,$17,false
6,4:05 pm Pcm Catering & Coolroom Hire Midway Benchmark 64 Handicap,4:05 pm,1000m,Wyong,BM64,Good 4,True,7,Sunday Tycoon,Sunday Tycoon,Sunday Tycoon,9,Clarry Conners,Deanne Panya,57.5kg,$9,false
6,4:05 pm Pcm Catering & Coolroom Hire Midway Benchmark 64 Handicap,4:05 pm,1000m,Wyong,BM64,Good 4,True,8,Like A Surgeon,Like A Surgeon,Like A Surgeon,3,Brad Widdup,Rachel King,56.5kg,$3.3,false
6,4:05 pm Pcm Catering & Coolroom Hire Midway Benchmark 64 Handicap,4:05 pm,1000m,Wyong,BM64,Good 4,True,9,Cool Blaze,Cool Blaze,Cool Blaze,2,Gary Portelli,Anna Roper,56kg,$9.5,false
6,4:05 pm Pcm Catering & Coolroom Hire Midway Benchmark 64 Handicap,4:05 pm,1000m,Wyong,BM64,Good 4,True,10,Altercation,Altercation,Altercation,12,Jason Deamer,Tim Clark,55.5kg,$9.5,false
6,4:05 pm Pcm Catering & Coolroom Hire Midway Benchmark 64 Handicap,4:05 pm,1000m,Wyong,BM64,Good 4,True,12,Triple Yes,Triple Yes,Triple Yes,7,Edward Cummings,Jay Ford,55kg,$8,false
6,4:05 pm Pcm Catering & Coolroom Hire Midway Benchmark 64 Handicap,4:05 pm,1000m,Wyong,BM64,Good 4,True,11,Waveton,Waveton,Waveton,11,,Sara Ryan,55.5kg,SCR,true
7,4:40 pm Limitless Lodge Benchmark 64 Handicap,4:40 pm,2100m,Wyong,BM64,Good 4,True,1,Unavoidable,Unavoidable,Unavoidable,8,Matthew Smith,Siena Grima (a-2),63kg,$8,false
7,4:40 pm Limitless Lodge Benchmark 64 Handicap,4:40 pm,2100m,Wyong,BM64,Good 4,True,2,Scottish Pearl,Scottish Pearl,Scottish Pearl,7,Annabel & Rob Archibald,Ashley Morgan,60.5kg,$13,false
7,4:40 pm Limitless Lodge Benchmark 64 Handicap,4:40 pm,2100m,Wyong,BM64,Good 4,True,3,Grandini,Grandini,Grandini,3,Rodney Northam,Reece Jones,57.5kg,$4.2,false
7,4:40 pm Limitless Lodge Benchmark 64 Handicap,4:40 pm,2100m,Wyong,BM64,Good 4,True,4,Monty Be Quick,Monty Be Quick,Monty Be Quick,9,Wayne Seelin,William Stanley (a-2),57.5kg,$17,false
7,4:40 pm Limitless Lodge Benchmark 64 Handicap,4:40 pm,2100m,Wyong,BM64,Good 4,True,6,Sarapo,Sarapo,Sarapo,6,Chris Waller,Jason Collett,57.5kg,$2.2,false
7,4:40 pm Limitless Lodge Benchmark 64 Handicap,4:40 pm,2100m,Wyong,BM64,Good 4,True,8,Will To Excel,Will To Excel,Will To Excel,4,James Ponsonby,Winona Costin,55kg,$20,false
7,4:40 pm Limitless Lodge Benchmark 64 Handicap,4:40 pm,2100m,Wyong,BM64,Good 4,True,9,Mellencamp,Mellencamp,Mellencamp,5,Allan Boyle,Jenny Duggan,55kg,$29,false
7,4:40 pm Limitless Lodge Benchmark 64 Handicap,4:40 pm,2100m,Wyong,BM64,Good 4,True,10,Ring Ahoy,Ring Ahoy,Ring Ahoy,1,David Hatch,Zac Wadick,55kg,$8,false
7,4:40 pm Limitless Lodge Benchmark 64 Handicap,4:40 pm,2100m,Wyong,BM64,Good 4,True,11,Prince Is Game,Prince Is Game,Prince Is Game,2,Matthew Robinson,Anna Roper,55kg,$29,false
7,4:40 pm Limitless Lodge Benchmark 64 Handicap,4:40 pm,2100m,Wyong,BM64,Good 4,True,5,Mortlake,Mortlake,Mortlake,10,Alicia Willick-mc Donald,Rachel King,57.5kg,SCR,true
7,4:40 pm Limitless Lodge Benchmark 64 Handicap,4:40 pm,2100m,Wyong,BM64,Good 4,True,7,Valentiago,Valentiago,Valentiago,11,,Peter Snowden,57.5kg,SCR,true
