race_id,track,race_no,race_title,distance,grade,going,rail,runner_no,no,horse,horse_name,name,barrier,trainer,jockey,odds,w_ir,source
R7,Taree,7,3:45 pm Sky International Benchmark 66 Handicap,1000m,BM66,Heavy 10,True,12,12,Catchy Tunes,Catchy Tunes,Catchy Tunes,2,Gregory McFarlane,Jessica Taylor,$10,3.7,racenet
R7,Taree,7,3:45 pm Sky International Benchmark 66 Handicap,1000m,BM66,Heavy 10,True,13,13,Cupid's Kiss,Cupid's Kiss,Cupid's Kiss,13,Jeremy Sylvester,Anna Weatherlake (a-3),$19,7.1,racenet
R7,Taree,7,3:45 pm Sky International Benchmark 66 Handicap,1000m,BM66,Heavy 10,True,14,14,Magnolia Jewel,Magnolia Jewel,Magnolia Jewel,9,Tracey Bartley,Mikayla Weir,$13,2.1,racenet
R7,Taree,7,3:45 pm Sky International Benchmark 66 Handicap,1000m,BM66,Heavy 10,True,17,17,Wine Time,Wine Time,Wine Time,4,Nicole Hudson,Jeff Kehoe,$81,3.2,racenet
R8,Taree,8,4:20 pm Tab Venue Mode Benchmark 58 Handicap,1250m,BM58,Heavy 10,True,1,1,Highly Tempted,Highly Tempted,Highly Tempted,10,Tony Ball,Aaron Bullock,$4.4,6.4,racenet
R8,Taree,8,4:20 pm Tab Venue Mode Benchmark 58 Handicap,1250m,BM58,Heavy 10,True,2,2,Manwe,Manwe,Manwe,9,Rebecca Dunn,Matthew Bennett,$26,4.1,racenet
R8,Taree,8,4:20 pm Tab Venue Mode Benchmark 58 Handicap,1250m,BM58,Heavy 10,True,6,6,Smart Jazz,Smart Jazz,Smart Jazz,5,Jeremy Sylvester,Anna Weatherlake (a-3),$23,7.7,racenet
R8,Taree,8,4:20 pm Tab Venue Mode Benchmark 58 Handicap,1250m,BM58,Heavy 10,True,7,7,Take The Jackpot,Take The Jackpot,Take The Jackpot,13,Barry Lawrence,Ben Looker,$10,3.1,racenet
R8,Taree,8,4:20 pm Tab Venue Mode Benchmark 58 Handicap,1250m,BM58,Heavy 10,True,8,8,I'm Super,I'm Super,I'm Super,16,Paul Kelly,Liberty Smyth (a-2),$3.9,3,racenet
R8,Taree,8,4:20 pm Tab Venue Mode Benchmark 58 Handicap,1250m,BM58,Heavy 10,True,9,9,Smashing Nova,Smashing Nova,Smashing Nova,3,Kris Lees,William Stanley,$4.8,3.5,racenet
R8,Taree,8,4:20 pm Tab Venue Mode Benchmark 58 Handicap,1250m,BM58,Heavy 10,True,12,12,Too Darn Finesse,Too Darn Finesse,Too Darn Finesse,14,Kris Lees,Andrew Gibbons,$3.6,5,racenet
R8,Taree,8,4:20 pm Tab Venue Mode Benchmark 58 Handicap,1250m,BM58,Heavy 10,True,14,14,Incantress,Incantress,Incantress,7,Steve Hodge,Mikayla Weir,$13,6.4,racenet
R8,Taree,8,4:20 pm Tab Venue Mode Benchmark 58 Handicap,1250m,BM58,Heavy 10,True,20,20,Golden Galaxy,Golden Galaxy,Golden Galaxy,15,Margaret De Gonneville,Jeff Kehoe,$101,3.9,racenet
