race_id,track,race_no,race_title,distance,grade,going,rail,runner_no,no,horse,horse_name,name,barrier,trainer,jockey,odds,w_ir
R4,Randwick,4,12:45 pm Sporting Chance Cancer Foundation Handicap,2400m,Handicap,Soft 7,True,5,5,Thebudgiesmugla,Thebudgiesmugla,Thebudgiesmugla,7,Bjorn Baker,Joshua Parr,$3.1,5.6
R4,Randwick,4,12:45 pm Sporting Chance Cancer Foundation Handicap,2400m,Handicap,Soft 7,True,7,7,Hutchence,Hutchence,Hutchence,1,Chris Waller,Sam Clipperton,$27,9.4
R4,Randwick,4,12:45 pm Sporting Chance Cancer Foundation Handicap,2400m,Handicap,Soft 7,True,8,8,Unavoidable,Unavoidable,Unavoidable,3,Matthew Smith,Alysha Collett,$18,7.5
R4,Randwick,4,12:45 pm Sporting Chance Cancer Foundation Handicap,2400m,Handicap,Soft 7,True,9,9,Saint Emilion,Saint Emilion,Saint Emilion,6,Ciaron Maher,Dylan Gibbons,$16,7.1
R4,Randwick,4,12:45 pm Sporting Chance Cancer Foundation Handicap,2400m,Handicap,Soft 7,True,10,10,De Louviere,De Louviere,De Louviere,4,Matthew Smith,Kerrin McEvoy,$7.5,7.5
R5,Randwick,5,1:20 pm Pf Civil Handicap,1800m,Handicap,Soft 7,True,1,1,Cosmic Avenger,Cosmic Avenger,Cosmic Avenger,14,John Sargent,Dylan Gibbons,$12,5
R5,Randwick,5,1:20 pm Pf Civil Handicap,1800m,Handicap,Soft 7,True,3,3,Boomeroo,Boomeroo,Boomeroo,10,Anthony & Sam Freedman,Sam Clipperton,$11,5.8
R5,Randwick,5,1:20 pm Pf Civil Handicap,1800m,Handicap,Soft 7,True,4,4,Agent Zero,Agent Zero,Agent Zero,1,Ciaron Maher,Nash Rawiller,$6.5,3.1
R5,Randwick,5,1:20 pm Pf Civil Handicap,1800m,Handicap,Soft 7,True,7,7,Salt Spray,Salt Spray,Salt Spray,13,Chris Waller,Kerrin McEvoy,$9,8
R5,Randwick,5,1:20 pm Pf Civil Handicap,1800m,Handicap,Soft 7,True,8,8,Sheeza Diva,Sheeza Diva,Sheeza Diva,8,Mitchell &,Desiree Kearney,$35,6.8
R5,Randwick,5,1:20 pm Pf Civil Handicap,1800m,Handicap,Soft 7,True,9,9,Eynesbury,Eynesbury,Eynesbury,2,Chris Waller,Zac Lloyd,$8,6.6
R5,Randwick,5,1:20 pm Pf Civil Handicap,1800m,Handicap,Soft 7,True,10,10,Donatello,Donatello,Donatello,11,Chris Waller,Tyler Schiller,$4.2,6
R5,Randwick,5,1:20 pm Pf Civil Handicap,1800m,Handicap,Soft 7,True,11,11,Angel City,Angel City,Angel City,6,Matthew Smith,Pierre Boudvillain,$16,5.6
R5,Randwick,5,1:20 pm Pf Civil Handicap,1800m,Handicap,Soft 7,True,12,12,Kindamagic,Kindamagic,Kindamagic,7,Mitchell Maloney-stone,Reece Jones,$51,3.7
R5,Randwick,5,1:20 pm Pf Civil Handicap,1800m,Handicap,Soft 7,True,13,13,Sunsprite,Sunsprite,Sunsprite,12,Annabel & Rob Archibald,Braith Nock (a-1.5),$4.6,6.5
R5,Randwick,5,1:20 pm Pf Civil Handicap,1800m,Handicap,Soft 7,True,14,14,Blue Eyed Brigid,Blue Eyed Brigid,Blue Eyed Brigid,15,Brad Widdup,Alysha Collett,$21,7.6
R6,Randwick,6,1:55 pm Taylor Construction Handicap,1400m,Handicap,Soft 7,True,1,1,Declichy Boulevard,Declichy Boulevard,Declichy Boulevard,10,Chris Waller,Siena Grima (a-3),$21,6.8
R6,Randwick,6,1:55 pm Taylor Construction Handicap,1400m,Handicap,Soft 7,True,2,2,Pier Pressure,Pier Pressure,Pier Pressure,1,Kris Lees,Anna Roper (a-2),$41,3.6
R6,Randwick,6,1:55 pm Taylor Construction Handicap,1400m,Handicap,Soft 7,True,3,3,Husk,Husk,Husk,15,"Michael, John & Wayne Hawkes",Zac Wadick (a-2),$15,4.3
R6,Randwick,6,1:55 pm Taylor Construction Handicap,1400m,Handicap,Soft 7,True,4,4,Jellicious,Jellicious,Jellicious,9,Chris Waller,Nash Rawiller,$9,3.9
R6,Randwick,6,1:55 pm Taylor Construction Handicap,1400m,Handicap,Soft 7,True,6,6,Bravissima,Bravissima,Bravissima,13,Matthew Dale,Dylan Gibbons,$23,4.4
R6,Randwick,6,1:55 pm Taylor Construction Handicap,1400m,Handicap,Soft 7,True,7,7,Miss Busslinger,Miss Busslinger,Miss Busslinger,14,Kris Lees,Sam Clipperton,$20,6
R6,Randwick,6,1:55 pm Taylor Construction Handicap,1400m,Handicap,Soft 7,True,8,8,La Roja,La Roja,La Roja,16,Peter Snowden,Ashley Morgan,$5.5,5.4
R6,Randwick,6,1:55 pm Taylor Construction Handicap,1400m,Handicap,Soft 7,True,9,9,Just Glamourous,Just Glamourous,Just Glamourous,6,Joseph Pride,Adam Hyeronimus,$11,3.1
R6,Randwick,6,1:55 pm Taylor Construction Handicap,1400m,Handicap,Soft 7,True,10,10,Scintilla,Scintilla,Scintilla,12,Les Bridge,Kerrin McEvoy,$16,4.1
R6,Randwick,6,1:55 pm Taylor Construction Handicap,1400m,Handicap,Soft 7,True,11,11,Girijaala,Girijaala,Girijaala,11,"Michael, John & Wayne Hawkes",Tyler Schiller,$20,3.1
R6,Randwick,6,1:55 pm Taylor Construction Handicap,1400m,Handicap,Soft 7,True,12,12,Surf's Up,Surf's Up,Surf's Up,17,Chris Waller,Zac Lloyd,$7,7.5
R6,Randwick,6,1:55 pm Taylor Construction Handicap,1400m,Handicap,Soft 7,True,13,13,Sister Shay,Sister Shay,Sister Shay,3,Craig Widdison,Reece Jones,$14,1.5
R6,Randwick,6,1:55 pm Taylor Construction Handicap,1400m,Handicap,Soft 7,True,14,14,Waku Waku,Waku Waku,Waku Waku,8,Annabel & Rob Archibald,Braith Nock (a-1.5),$11,6.1
